epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.7,0.1305858987090367,0.5486856719733432,[0.         0.73584906 1.        ],[0.         0.60526316 1.        ],14
0.7,0.38225280181586035,0.6957785366562523,[0.         0.67924528 1.        ],[0.         0.29699248 1.        ],15
0.7,0.35976734288551565,0.6735559813851629,[0.         0.69811321 1.        ],[0.         0.33834586 1.        ],16
0.7,0.3861824372251383,0.6816689356931209,[0.        0.7245283 1.       ],[0.         0.33834586 1.        ],17
0.7,0.2656688892041424,0.6241234407518856,[0.         0.66792453 1.        ],[0.         0.40225564 1.        ],18
0.7,0.3595119875159597,0.6995370224559856,[0.         0.63018868 1.        ],[0.         0.27067669 1.        ],19
0.7,0.40119165839126114,0.6942307692307692,[0.         0.71698113 1.        ],[0.         0.31578947 1.        ],20
0.7,0.4498368562916726,0.7605120031548334,[0.         0.65660377 1.        ],[0.         0.20676692 1.        ],21
0.7,0.21665484465881685,0.6037894851302126,[0.         0.63018868 1.        ],[0.         0.41353383 1.        ],22
0.7,0.2505887359909207,0.6179109259852611,[0.         0.65660377 1.        ],[0.         0.40601504 1.        ],23
0.7,0.29571570435522765,0.644246072936129,[0.         0.66037736 1.        ],[0.         0.36466165 1.        ],24
0.7,0.3367853596254788,0.7021457765667576,[0.         0.58490566 1.        ],[0.        0.2481203 1.       ],25
0.7,0.30334799262306705,0.64072762692009,[0.         0.69056604 1.        ],[0.         0.38721805 1.        ],26
0.7,0.3897574123989218,0.7027481772293886,[0.        0.6754717 1.       ],[0.         0.28571429 1.        ],27
0.7,0.19452404596396644,0.5752645676898082,[0.         0.74339623 1.        ],[0.         0.54887218 1.        ],28
0.7,0.1976450560363172,0.6040757784019603,[0.         0.57358491 1.        ],[0.         0.37593985 1.        ],29
0.7,0.4458646616541353,0.7956131605184447,[0.  0.6 1. ],[0.         0.15413534 1.        ],30
0.7,0.31469712015888773,0.6425038222861768,[0.         0.70943396 1.        ],[0.         0.39473684 1.        ],31
0.7,0.02137891899560218,0.5079052005413515,[0.         0.68679245 1.        ],[0.         0.66541353 1.        ],32
0.7,0.3217335792310966,0.6913871964083782,[0.         0.58113208 1.        ],[0.        0.2593985 1.       ],33
0.7,0.2541069655270251,0.6364994208376517,[0.         0.59245283 1.        ],[0.         0.33834586 1.        ],34
0.7,0.39321889629734713,0.7459973729986864,[0.         0.59622642 1.        ],[0.         0.20300752 1.        ],35
0.7,0.17166974038870758,0.5742110362929438,[0.         0.66415094 1.        ],[0.        0.4924812 1.       ],36
0.7,0.4420627039296354,0.8006019563581641,[0.         0.58867925 1.        ],[0.         0.14661654 1.        ],37
0.7,0.23173499787203855,0.6102152351393293,[0.         0.64150943 1.        ],[0.         0.40977444 1.        ],38
0.7,0.31076748474960986,0.6527061316677355,[0.         0.66415094 1.        ],[0.         0.35338346 1.        ],39
0.7,0.18669314796425024,0.5823117338003503,[0.         0.66037736 1.        ],[0.         0.47368421 1.        ],40
0.7,0.479557384026103,0.8717666725321133,[0.         0.56226415 1.        ],[0.         0.08270677 1.        ],41
0.7,0.4574549581500922,0.7517409362021047,[0.         0.68301887 1.        ],[0.         0.22556391 1.        ],42
0.7,0.3783089799971627,0.7144442478730076,[0.         0.63018868 1.        ],[0.        0.2518797 1.       ],43
0.7,0.2994751028514683,0.6466175857758021,[0.         0.66037736 1.        ],[0.         0.36090226 1.        ],44
0.7,0.20546176762661367,0.5933748533261125,[0.         0.65283019 1.        ],[0.         0.44736842 1.        ],45
0.7,0.22800397219463753,0.6065330363771344,[0.        0.6490566 1.       ],[0.         0.42105263 1.        ],46
0.7,0.017676266137040653,0.5063762716721593,[0.         0.70188679 1.        ],[0.         0.68421053 1.        ],47
