epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.7,0.21625762519506314,0.6298378304715182,[0.        0.5245283 1.       ],[0.         0.30827068 1.        ],25
0.7,0.26927223719676546,0.6368868183063854,[0.         0.62641509 1.        ],[0.         0.35714286 1.        ],26
0.7,0.17884806355511418,0.5923495026151164,[0.         0.57358491 1.        ],[0.         0.39473684 1.        ],27
0.7,0.386012200312101,0.6984682713347921,[0.         0.67924528 1.        ],[0.         0.29323308 1.        ],28
0.7,0.3447013760817137,0.6662925346984587,[0.         0.69056604 1.        ],[0.         0.34586466 1.        ],29
0.7,0.17840828486310117,0.6213993358560507,[0.         0.45660377 1.        ],[0.         0.27819549 1.        ],30
0.7,0.3109519080720669,0.6393824161568886,[0.         0.71320755 1.        ],[0.         0.40225564 1.        ],31
0.7,0.2316640658249397,0.6142757172848147,[0.         0.62264151 1.        ],[0.         0.39097744 1.        ],32
0.7,0.2880550432685487,0.6504631344942571,[0.         0.62264151 1.        ],[0.         0.33458647 1.        ],33
0.7,0.2993190523478507,0.6594808689473763,[0.         0.61886792 1.        ],[0.         0.31954887 1.        ],34
0.7,0.20510710739111931,0.6124646068639348,[0.         0.55849057 1.        ],[0.         0.35338346 1.        ],35
0.7,0.33342318059299186,0.6591201440699769,[0.         0.69056604 1.        ],[0.         0.35714286 1.        ],36
0.7,0.2162292523762236,0.6322126227403629,[0.         0.51698113 1.        ],[0.         0.30075188 1.        ],37
0.7,0.2806071783231664,0.6399660345315596,[0.         0.64150943 1.        ],[0.         0.36090226 1.        ],38
0.7,0.2092211661228543,0.5954093779111893,[0.         0.65283019 1.        ],[0.         0.44360902 1.        ],39
0.7,0.31464037452120863,0.6464753199751682,[0.         0.69433962 1.        ],[0.         0.37969925 1.        ],40
0.7,0.16358348701943537,0.5947945610890976,[0.         0.51320755 1.        ],[0.         0.34962406 1.        ],41
0.7,0.2161583203291247,0.6385509302198701,[0.         0.49811321 1.        ],[0.         0.28195489 1.        ],42
0.7,0.37479075046105825,0.6848283871328829,[0.         0.69433962 1.        ],[0.         0.31954887 1.        ],43
0.7,0.253922542204568,0.6524382973649696,[0.         0.54339623 1.        ],[0.         0.28947368 1.        ],44
0.7,0.1524613420343311,0.5796581526009161,[0.         0.55471698 1.        ],[0.         0.40225564 1.        ],45
0.7,0.23516810895162432,0.6344946208642316,[0.         0.55471698 1.        ],[0.         0.31954887 1.        ],46
