epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimensions,mechanism
7.0,0.20902255639097744,0.6054628224582701,[0.  0.6 1. ],[0.         0.39097744 1.        ],48,7,nd-laplace-optimal-truncated
7.0,0.29967371258334513,0.6329824738114423,[0.         0.71320755 1.        ],[0.         0.41353383 1.        ],49,7,nd-laplace-optimal-truncated
9.0,0.299815576677543,0.6247079094578328,[0.        0.7509434 1.       ],[0.         0.45112782 1.        ],0,7,nd-laplace-optimal-truncated
9.0,0.29611292381898147,0.6197904112576472,[0.         0.76603774 1.        ],[0.         0.46992481 1.        ],1,7,nd-laplace-optimal-truncated
9.0,0.2998723223152221,0.6216813649865298,[0.         0.76603774 1.        ],[0.         0.46616541 1.        ],2,7,nd-laplace-optimal-truncated
9.0,0.22406015037593985,0.6147919876733436,[0.  0.6 1. ],[0.         0.37593985 1.        ],3,7,nd-laplace-optimal-truncated
9.0,0.29967371258334513,0.6329824738114423,[0.         0.71320755 1.        ],[0.         0.41353383 1.        ],4,7,nd-laplace-optimal-truncated
9.0,0.3524471556249114,0.653312598736177,[0.        0.7509434 1.       ],[0.         0.39849624 1.        ],5,7,nd-laplace-optimal-truncated
9.0,0.15650446871896723,0.5708888089240733,[0.         0.63018868 1.        ],[0.         0.47368421 1.        ],6,7,nd-laplace-optimal-truncated
9.0,0.2772449992906795,0.6138962386208664,[0.         0.74716981 1.        ],[0.         0.46992481 1.        ],7,7,nd-laplace-optimal-truncated
9.0,0.18269258050787346,0.5904633454157183,[0.         0.59622642 1.        ],[0.         0.41353383 1.        ],8,7,nd-laplace-optimal-truncated
9.0,0.152844375088665,0.5658605765704086,[0.         0.65660377 1.        ],[0.        0.5037594 1.       ],9,7,nd-laplace-optimal-truncated
9.0,0.16402326571144843,0.5748039647007065,[0.         0.63018868 1.        ],[0.         0.46616541 1.        ],10,7,nd-laplace-optimal-truncated
9.0,0.23579231096609443,0.5977809415114541,[0.         0.72075472 1.        ],[0.         0.48496241 1.        ],11,7,nd-laplace-optimal-truncated
9.0,0.22789048091927933,0.6128343447965834,[0.         0.61886792 1.        ],[0.         0.39097744 1.        ],12,7,nd-laplace-optimal-truncated
9.0,0.2619094907079018,0.6219386541967187,[0.         0.66792453 1.        ],[0.         0.40601504 1.        ],13,7,nd-laplace-optimal-truncated
9.0,0.2694850333380621,0.6228782860691368,[0.         0.68301887 1.        ],[0.         0.41353383 1.        ],14,7,nd-laplace-optimal-truncated
9.0,0.20940558944531135,0.5876637645354016,[0.         0.70188679 1.        ],[0.        0.4924812 1.       ],15,7,nd-laplace-optimal-truncated
9.0,0.17933040147538648,0.5732293682149436,[0.         0.70188679 1.        ],[0.         0.52255639 1.        ],16,7,nd-laplace-optimal-truncated
9.0,0.1977018016739963,0.6009036144578314,[0.         0.58867925 1.        ],[0.         0.39097744 1.        ],17,7,nd-laplace-optimal-truncated
9.0,0.22818839551709458,0.5976802089026538,[0.         0.69811321 1.        ],[0.         0.46992481 1.        ],18,7,nd-laplace-optimal-truncated
9.0,0.35196481770463894,0.6969985707479752,[0.         0.62264151 1.        ],[0.         0.27067669 1.        ],19,7,nd-laplace-optimal-truncated
9.0,0.17924528301886788,0.5760000000000001,[0.         0.67924528 1.        ],[0.  0.5 1. ],20,7,nd-laplace-optimal-truncated
9.0,0.2319903532415945,0.597731374681759,[0.         0.70943396 1.        ],[0.         0.47744361 1.        ],21,7,nd-laplace-optimal-truncated
9.0,0.20173074194921264,0.5901369168356998,[0.         0.66037736 1.        ],[0.         0.45864662 1.        ],22,7,nd-laplace-optimal-truncated
9.0,0.217023691303731,0.5875391975096707,[0.         0.72830189 1.        ],[0.        0.5112782 1.       ],23,7,nd-laplace-optimal-truncated
9.0,0.1601078167115903,0.5786963434022258,[0.         0.58867925 1.        ],[0.         0.42857143 1.        ],24,7,nd-laplace-optimal-truncated
9.0,0.1681940700808625,0.5641447368421052,[0.         0.73962264 1.        ],[0.         0.57142857 1.        ],25,7,nd-laplace-optimal-truncated
9.0,0.17174067243580649,0.5719003159670254,[0.         0.68301887 1.        ],[0.        0.5112782 1.       ],26,7,nd-laplace-optimal-truncated
9.0,0.2656688892041424,0.6241234407518856,[0.         0.66792453 1.        ],[0.         0.40225564 1.        ],27,7,nd-laplace-optimal-truncated
9.0,0.2544332529436799,0.6152264696434308,[0.         0.67924528 1.        ],[0.         0.42481203 1.        ],28,7,nd-laplace-optimal-truncated
9.0,0.27696127110228397,0.6298538038923549,[0.         0.67169811 1.        ],[0.         0.39473684 1.        ],29,7,nd-laplace-optimal-truncated
9.0,0.11159029649595686,0.544477868500215,[0.         0.68301887 1.        ],[0.         0.57142857 1.        ],30,7,nd-laplace-optimal-truncated
9.0,0.1676124272946517,0.5836223370372992,[0.         0.58490566 1.        ],[0.         0.41729323 1.        ],31,7,nd-laplace-optimal-truncated
9.0,0.26558377074762374,0.6295553002726605,[0.         0.64528302 1.        ],[0.         0.37969925 1.        ],32,7,nd-laplace-optimal-truncated
9.0,0.2243580649737551,0.5989117518293827,[0.         0.67924528 1.        ],[0.         0.45488722 1.        ],33,7,nd-laplace-optimal-truncated
9.0,0.2733153638814016,0.6208869814020029,[0.         0.70188679 1.        ],[0.         0.42857143 1.        ],34,7,nd-laplace-optimal-truncated
9.0,0.1976876152645765,0.601678219627873,[0.         0.58490566 1.        ],[0.         0.38721805 1.        ],35,7,nd-laplace-optimal-truncated
9.0,0.2770038303305433,0.6271786989031602,[0.         0.68301887 1.        ],[0.         0.40601504 1.        ],36,7,nd-laplace-optimal-truncated
9.0,0.28080578805504325,0.626731887212846,[0.         0.69433962 1.        ],[0.         0.41353383 1.        ],37,7,nd-laplace-optimal-truncated
9.0,0.18704780819974465,0.5707235959877702,[0.         0.75471698 1.        ],[0.         0.56766917 1.        ],38,7,nd-laplace-optimal-truncated
9.0,0.2766066108667896,0.6575010501147048,[0.         0.57735849 1.        ],[0.         0.30075188 1.        ],39,7,nd-laplace-optimal-truncated
9.0,0.2772591857000994,0.613201427181317,[0.        0.7509434 1.       ],[0.         0.47368421 1.        ],40,7,nd-laplace-optimal-truncated
9.0,0.27344304156617955,0.6141005150062155,[0.         0.73584906 1.        ],[0.         0.46240602 1.        ],41,7,nd-laplace-optimal-truncated
9.0,0.21300893743793442,0.5961452263558943,[0.         0.66037736 1.        ],[0.         0.44736842 1.        ],42,7,nd-laplace-optimal-truncated
9.0,0.28080578805504325,0.626731887212846,[0.         0.69433962 1.        ],[0.         0.41353383 1.        ],43,7,nd-laplace-optimal-truncated
9.0,0.21719392821676842,0.5816533333333334,[0.         0.77358491 1.        ],[0.         0.55639098 1.        ],44,7,nd-laplace-optimal-truncated
9.0,0.15687331536388138,0.560348403152219,[0.         0.72830189 1.        ],[0.         0.57142857 1.        ],45,7,nd-laplace-optimal-truncated
9.0,0.26199460916442047,0.6170520231213873,[0.         0.69056604 1.        ],[0.         0.42857143 1.        ],46,7,nd-laplace-optimal-truncated
9.0,0.19811320754716977,0.5826771653543307,[0.         0.69811321 1.        ],[0.  0.5 1. ],47,7,nd-laplace-optimal-truncated
9.0,0.26230671017165563,0.6020757425195982,[0.         0.77358491 1.        ],[0.        0.5112782 1.       ],48,7,nd-laplace-optimal-truncated
9.0,0.25065966803801953,0.6139068322180533,[0.        0.6754717 1.       ],[0.         0.42481203 1.        ],49,7,nd-laplace-optimal-truncated
0.1,0.3214214782238616,0.7381588075766814,[0.         0.49811321 1.        ],[0.         0.17669173 1.        ],0,8,nd-laplace-optimal-truncated
0.1,0.44985104270109233,0.758266818700114,[0.         0.66037736 1.        ],[0.         0.21052632 1.        ],1,8,nd-laplace-optimal-truncated
0.1,0.2618385586608029,0.6263364683012307,[0.        0.6490566 1.       ],[0.         0.38721805 1.        ],2,8,nd-laplace-optimal-truncated
0.1,0.28775712867073344,0.6800653362687309,[0.         0.54339623 1.        ],[0.        0.2556391 1.       ],3,8,nd-laplace-optimal-truncated
0.1,0.2240743367853596,0.6139199423007573,[0.         0.60377358 1.        ],[0.         0.37969925 1.        ],4,8,nd-laplace-optimal-truncated
0.1,0.16775429138884945,0.5778421433743663,[0.         0.62264151 1.        ],[0.         0.45488722 1.        ],5,8,nd-laplace-optimal-truncated
0.1,0.13722513831749183,0.5791791496815808,[0.         0.50188679 1.        ],[0.         0.36466165 1.        ],6,8,nd-laplace-optimal-truncated
0.1,0.2919137466307277,0.645057594428074,[0.        0.6490566 1.       ],[0.         0.35714286 1.        ],7,8,nd-laplace-optimal-truncated
0.1,0.16029224003404735,0.5718683611291329,[0.         0.63773585 1.        ],[0.         0.47744361 1.        ],8,8,nd-laplace-optimal-truncated
0.1,0.17142857142857143,0.5833333333333334,[0.  0.6 1. ],[0.         0.42857143 1.        ],9,8,nd-laplace-optimal-truncated
0.1,0.19404170804369414,0.5936361893808701,[0.         0.61509434 1.        ],[0.         0.42105263 1.        ],10,8,nd-laplace-optimal-truncated
0.1,0.2807774152362037,0.6284660920137086,[0.         0.68679245 1.        ],[0.         0.40601504 1.        ],11,8,nd-laplace-optimal-truncated
0.1,0.2581500922116612,0.6197691102715653,[0.         0.66792453 1.        ],[0.         0.40977444 1.        ],12,8,nd-laplace-optimal-truncated
0.1,0.2014612001702369,0.6032184442732335,[0.         0.58867925 1.        ],[0.         0.38721805 1.        ],13,8,nd-laplace-optimal-truncated
0.1,0.4910483756561214,0.8288178743777787,[0.         0.61886792 1.        ],[0.         0.12781955 1.        ],14,8,nd-laplace-optimal-truncated
0.1,0.32573414668747336,0.6688035758921351,[0.         0.64528302 1.        ],[0.         0.31954887 1.        ],15,8,nd-laplace-optimal-truncated
0.1,0.2016881827209533,0.5919753645503125,[0.        0.6490566 1.       ],[0.         0.44736842 1.        ],16,8,nd-laplace-optimal-truncated
0.1,0.2165697262022982,0.6084448611939874,[0.         0.60754717 1.        ],[0.         0.39097744 1.        ],17,8,nd-laplace-optimal-truncated
0.1,0.1525748333096893,0.5749947702391743,[0.         0.58490566 1.        ],[0.         0.43233083 1.        ],18,8,nd-laplace-optimal-truncated
0.1,0.1902823095474535,0.5914901163663151,[0.         0.61509434 1.        ],[0.         0.42481203 1.        ],19,8,nd-laplace-optimal-truncated
0.1,0.2541637111647042,0.6322487303649462,[0.         0.60754717 1.        ],[0.         0.35338346 1.        ],20,8,nd-laplace-optimal-truncated
0.1,0.261455525606469,0.656957928802589,[0.         0.54716981 1.        ],[0.         0.28571429 1.        ],21,8,nd-laplace-optimal-truncated
0.1,0.22432969215491555,0.6002307214482208,[0.         0.67169811 1.        ],[0.         0.44736842 1.        ],22,8,nd-laplace-optimal-truncated
0.1,0.25783799120442613,0.6413626818075757,[0.         0.58490566 1.        ],[0.         0.32706767 1.        ],23,8,nd-laplace-optimal-truncated
0.1,0.3777415236203717,0.8252192393189536,[0.         0.47924528 1.        ],[0.         0.10150376 1.        ],24,8,nd-laplace-optimal-truncated
0.1,0.5178323166406582,0.7672103305906123,[0.         0.74339623 1.        ],[0.         0.22556391 1.        ],25,8,nd-laplace-optimal-truncated
0.1,0.374492835863243,0.7188235684207036,[0.         0.61509434 1.        ],[0.        0.2406015 1.       ],26,8,nd-laplace-optimal-truncated
0.1,0.2728613987799688,0.6533958592528791,[0.         0.58113208 1.        ],[0.         0.30827068 1.        ],27,8,nd-laplace-optimal-truncated
0.1,0.16379628316073203,0.5839269618817783,[0.         0.56981132 1.        ],[0.         0.40601504 1.        ],28,8,nd-laplace-optimal-truncated
0.1,0.2506454816285998,0.6146855688840422,[0.         0.67169811 1.        ],[0.         0.42105263 1.        ],29,8,nd-laplace-optimal-truncated
0.1,0.17557100297914596,0.5714747736093143,[0.         0.70188679 1.        ],[0.         0.52631579 1.        ],30,8,nd-laplace-optimal-truncated
0.1,0.32176195204993613,0.6880336920296464,[0.         0.58867925 1.        ],[0.         0.26691729 1.        ],31,8,nd-laplace-optimal-truncated
0.1,0.29577244999290675,0.6401538068540851,[0.        0.6754717 1.       ],[0.         0.37969925 1.        ],32,8,nd-laplace-optimal-truncated
0.1,0.40831323591998864,0.7507055503292568,[0.         0.61132075 1.        ],[0.         0.20300752 1.        ],33,8,nd-laplace-optimal-truncated
0.1,0.5928358632430132,0.8724576195654111,[0.         0.69433962 1.        ],[0.         0.10150376 1.        ],34,8,nd-laplace-optimal-truncated
0.1,0.12640090793020287,0.5564853556485355,[0.         0.62264151 1.        ],[0.        0.4962406 1.       ],35,8,nd-laplace-optimal-truncated
0.1,0.306894594978011,0.659669633762898,[0.         0.63396226 1.        ],[0.         0.32706767 1.        ],36,8,nd-laplace-optimal-truncated
0.1,0.16748474960987375,0.5896213524428384,[0.        0.5509434 1.       ],[0.         0.38345865 1.        ],37,8,nd-laplace-optimal-truncated
0.1,0.23548020995885938,0.613212565987805,[0.         0.63773585 1.        ],[0.         0.40225564 1.        ],38,8,nd-laplace-optimal-truncated
0.1,0.18657965668889204,0.5868784019447233,[0.         0.63018868 1.        ],[0.         0.44360902 1.        ],39,8,nd-laplace-optimal-truncated
0.1,0.1265002127961412,0.5539854940850254,[0.        0.6490566 1.       ],[0.         0.52255639 1.        ],40,8,nd-laplace-optimal-truncated
0.1,0.1602780536246276,0.57235072619688,[0.         0.63396226 1.        ],[0.         0.47368421 1.        ],41,8,nd-laplace-optimal-truncated
0.1,0.25789473684210523,0.6368715083798883,[0.  0.6 1. ],[0.         0.34210526 1.        ],42,8,nd-laplace-optimal-truncated
0.1,0.5663072776280323,0.8992778411250475,[0.         0.63773585 1.        ],[0.         0.07142857 1.        ],43,8,nd-laplace-optimal-truncated
0.1,0.30312101007235065,0.6583280228818709,[0.         0.63018868 1.        ],[0.         0.32706767 1.        ],44,8,nd-laplace-optimal-truncated
0.1,0.35553979287842247,0.7245618436615175,[0.         0.57358491 1.        ],[0.         0.21804511 1.        ],45,8,nd-laplace-optimal-truncated
0.1,0.32940842672719534,0.6798327137546468,[0.         0.62264151 1.        ],[0.         0.29323308 1.        ],46,8,nd-laplace-optimal-truncated
0.1,0.5738118882110937,0.9133420536298235,[0.         0.63396226 1.        ],[0.         0.06015038 1.        ],47,8,nd-laplace-optimal-truncated
0.1,0.2166690310682366,0.6030525079956277,[0.         0.63396226 1.        ],[0.         0.41729323 1.        ],48,8,nd-laplace-optimal-truncated
0.1,0.17128670733437368,0.5898443313391076,[0.         0.56226415 1.        ],[0.         0.39097744 1.        ],49,8,nd-laplace-optimal-truncated
0.5,0.231834302737977,0.6049960165505898,[0.         0.66792453 1.        ],[0.         0.43609023 1.        ],0,8,nd-laplace-optimal-truncated
0.5,0.22074053057171228,0.5909728718428437,[0.         0.71698113 1.        ],[0.        0.4962406 1.       ],1,8,nd-laplace-optimal-truncated
0.5,0.33691303731025674,0.6870029449282665,[0.         0.61886792 1.        ],[0.         0.28195489 1.        ],2,8,nd-laplace-optimal-truncated
0.5,0.1301319336076039,0.559147827656913,[0.         0.61509434 1.        ],[0.         0.48496241 1.        ],3,8,nd-laplace-optimal-truncated
0.5,0.22051354802099588,0.6009036144578314,[0.         0.65660377 1.        ],[0.         0.43609023 1.        ],4,8,nd-laplace-optimal-truncated
0.5,0.3484465881685345,0.6699510115966899,[0.         0.68679245 1.        ],[0.         0.33834586 1.        ],5,8,nd-laplace-optimal-truncated
0.5,0.21676833593417505,0.5981752762785916,[0.         0.66037736 1.        ],[0.         0.44360902 1.        ],6,8,nd-laplace-optimal-truncated
0.5,0.25795148247978433,0.6326587191571944,[0.         0.61509434 1.        ],[0.         0.35714286 1.        ],7,8,nd-laplace-optimal-truncated
0.5,0.30319194211944955,0.6523698169166714,[0.        0.6490566 1.       ],[0.         0.34586466 1.        ],8,8,nd-laplace-optimal-truncated
0.5,0.20539083557951482,0.5966514459665145,[0.         0.63396226 1.        ],[0.         0.42857143 1.        ],9,8,nd-laplace-optimal-truncated
0.5,0.2166264718399773,0.6052958212660323,[0.         0.62264151 1.        ],[0.         0.40601504 1.        ],10,8,nd-laplace-optimal-truncated
0.5,0.295630585898709,0.6508563899868247,[0.         0.63773585 1.        ],[0.         0.34210526 1.        ],11,8,nd-laplace-optimal-truncated
0.5,0.2881685345439069,0.6416072947311183,[0.         0.65283019 1.        ],[0.         0.36466165 1.        ],12,8,nd-laplace-optimal-truncated
0.5,0.29578663640232655,0.6391670004004806,[0.         0.67924528 1.        ],[0.         0.38345865 1.        ],13,8,nd-laplace-optimal-truncated
0.5,0.17907504610583058,0.5822313134340026,[0.         0.63396226 1.        ],[0.         0.45488722 1.        ],14,8,nd-laplace-optimal-truncated
0.5,0.26569726202298194,0.6224133648805867,[0.        0.6754717 1.       ],[0.         0.40977444 1.        ],15,8,nd-laplace-optimal-truncated
0.5,0.31081004397786915,0.649408748073487,[0.        0.6754717 1.       ],[0.         0.36466165 1.        ],16,8,nd-laplace-optimal-truncated
0.5,0.25451837140019856,0.6107318759180852,[0.         0.70188679 1.        ],[0.         0.44736842 1.        ],17,8,nd-laplace-optimal-truncated
0.5,0.22432969215491555,0.6002307214482208,[0.         0.67169811 1.        ],[0.         0.44736842 1.        ],18,8,nd-laplace-optimal-truncated
0.5,0.22821676833593413,0.5964483134884948,[0.         0.70566038 1.        ],[0.         0.47744361 1.        ],19,8,nd-laplace-optimal-truncated
0.5,0.28057880550432684,0.6420874163050662,[0.         0.63396226 1.        ],[0.         0.35338346 1.        ],20,8,nd-laplace-optimal-truncated
0.5,0.3821818697687615,0.7035973397823458,[0.         0.66037736 1.        ],[0.         0.27819549 1.        ],21,8,nd-laplace-optimal-truncated
0.5,0.3183572137891899,0.6519343001448863,[0.         0.68301887 1.        ],[0.         0.36466165 1.        ],22,8,nd-laplace-optimal-truncated
0.5,0.21309405589445307,0.5924130378609836,[0.         0.68301887 1.        ],[0.         0.46992481 1.        ],23,8,nd-laplace-optimal-truncated
0.5,0.15643353667186832,0.5733597668879812,[0.         0.61132075 1.        ],[0.         0.45488722 1.        ],24,8,nd-laplace-optimal-truncated
0.5,0.1528727479075046,0.5650284831514917,[0.         0.66415094 1.        ],[0.        0.5112782 1.       ],25,8,nd-laplace-optimal-truncated
0.5,0.33326713008937436,0.6727048167970359,[0.        0.6490566 1.       ],[0.         0.31578947 1.        ],26,8,nd-laplace-optimal-truncated
0.5,0.26569726202298194,0.6224133648805867,[0.        0.6754717 1.       ],[0.         0.40977444 1.        ],27,8,nd-laplace-optimal-truncated
0.5,0.31071073911193076,0.6573374328323899,[0.        0.6490566 1.       ],[0.         0.33834586 1.        ],28,8,nd-laplace-optimal-truncated
0.5,0.29543197616683214,0.6689381033503691,[0.         0.58490566 1.        ],[0.         0.28947368 1.        ],29,8,nd-laplace-optimal-truncated
0.5,0.22449992906795285,0.5928098058764881,[0.         0.71698113 1.        ],[0.        0.4924812 1.       ],30,8,nd-laplace-optimal-truncated
0.5,0.3220314938289119,0.6612215909090909,[0.         0.66037736 1.        ],[0.         0.33834586 1.        ],31,8,nd-laplace-optimal-truncated
0.5,0.25424882962122286,0.626350074729985,[0.         0.63018868 1.        ],[0.         0.37593985 1.        ],32,8,nd-laplace-optimal-truncated
0.5,0.3219747481912328,0.6662077450348585,[0.         0.64528302 1.        ],[0.         0.32330827 1.        ],33,8,nd-laplace-optimal-truncated
0.5,0.2616825081571854,0.6372347707049966,[0.         0.60754717 1.        ],[0.         0.34586466 1.        ],34,8,nd-laplace-optimal-truncated
0.5,0.13411831465456092,0.555109940075081,[0.        0.6754717 1.       ],[0.         0.54135338 1.        ],35,8,nd-laplace-optimal-truncated
0.5,0.26569726202298194,0.6224133648805867,[0.        0.6754717 1.       ],[0.         0.40977444 1.        ],36,8,nd-laplace-optimal-truncated
0.5,0.27646474677259186,0.6721919841662543,[0.         0.53962264 1.        ],[0.         0.26315789 1.        ],37,8,nd-laplace-optimal-truncated
0.5,0.36321464037452117,0.7094726163009506,[0.         0.61509434 1.        ],[0.        0.2518797 1.       ],38,8,nd-laplace-optimal-truncated
0.5,0.310441197332955,0.6838505872666476,[0.         0.57735849 1.        ],[0.         0.26691729 1.        ],39,8,nd-laplace-optimal-truncated
0.5,0.25044687189672293,0.6268356467511568,[0.         0.61886792 1.        ],[0.         0.36842105 1.        ],40,8,nd-laplace-optimal-truncated
0.5,0.30323450134770885,0.6490066225165563,[0.         0.66037736 1.        ],[0.         0.35714286 1.        ],41,8,nd-laplace-optimal-truncated
0.5,0.3409136047666335,0.6662791824082146,[0.         0.68301887 1.        ],[0.         0.34210526 1.        ],42,8,nd-laplace-optimal-truncated
0.5,0.2244857426585331,0.593385581417308,[0.         0.71320755 1.        ],[0.        0.4887218 1.       ],43,8,nd-laplace-optimal-truncated
0.5,0.37480493687047806,0.6834722222222221,[0.         0.69811321 1.        ],[0.         0.32330827 1.        ],44,8,nd-laplace-optimal-truncated
0.5,0.3485458930344729,0.6616828334144961,[0.         0.71320755 1.        ],[0.         0.36466165 1.        ],45,8,nd-laplace-optimal-truncated
0.5,0.359554546744219,0.6946770105230816,[0.         0.64150943 1.        ],[0.         0.28195489 1.        ],46,8,nd-laplace-optimal-truncated
0.5,0.4047950063838842,0.7139172939094971,[0.        0.6754717 1.       ],[0.         0.27067669 1.        ],47,8,nd-laplace-optimal-truncated
0.5,0.33325294367995456,0.6740564010610394,[0.         0.64528302 1.        ],[0.         0.31203008 1.        ],48,8,nd-laplace-optimal-truncated
0.5,0.1943396226415094,0.5813586097946288,[0.         0.69433962 1.        ],[0.  0.5 1. ],49,8,nd-laplace-optimal-truncated
0.7,0.3145694424741098,0.6517644482163878,[0.        0.6754717 1.       ],[0.         0.36090226 1.        ],0,8,nd-laplace-optimal-truncated
0.7,0.2921832884097035,0.6271106941838649,[0.         0.72075472 1.        ],[0.         0.42857143 1.        ],1,8,nd-laplace-optimal-truncated
0.7,0.2166264718399773,0.6052958212660323,[0.         0.62264151 1.        ],[0.         0.40601504 1.        ],2,8,nd-laplace-optimal-truncated
0.7,0.33342318059299186,0.6591201440699769,[0.         0.69056604 1.        ],[0.         0.35714286 1.        ],3,8,nd-laplace-optimal-truncated
0.7,0.1676833593417506,0.5806275579809004,[0.         0.60377358 1.        ],[0.         0.43609023 1.        ],4,8,nd-laplace-optimal-truncated
0.7,0.16764080011349125,0.5823978133236644,[0.         0.59245283 1.        ],[0.         0.42481203 1.        ],5,8,nd-laplace-optimal-truncated
0.7,0.42001702369130367,0.7040820546755449,[0.        0.7245283 1.       ],[0.         0.30451128 1.        ],6,8,nd-laplace-optimal-truncated
0.7,0.35580933465739817,0.6903218952512482,[0.         0.64528302 1.        ],[0.         0.28947368 1.        ],7,8,nd-laplace-optimal-truncated
0.7,0.25813590580224144,0.6206055464234583,[0.         0.66415094 1.        ],[0.         0.40601504 1.        ],8,8,nd-laplace-optimal-truncated
0.7,0.3560788764363739,0.665175046064754,[0.         0.71698113 1.        ],[0.         0.36090226 1.        ],9,8,nd-laplace-optimal-truncated
0.7,0.2621932188962973,0.6070526632839832,[0.         0.74339623 1.        ],[0.         0.48120301 1.        ],10,8,nd-laplace-optimal-truncated
0.7,0.3148389842530855,0.6334628291016682,[0.         0.74716981 1.        ],[0.         0.43233083 1.        ],11,8,nd-laplace-optimal-truncated
0.7,0.2467016598099021,0.6235260690438983,[0.         0.62264151 1.        ],[0.         0.37593985 1.        ],12,8,nd-laplace-optimal-truncated
0.7,0.19441055468860824,0.5789000967251623,[0.         0.71320755 1.        ],[0.         0.51879699 1.        ],13,8,nd-laplace-optimal-truncated
0.7,0.2015888778550149,0.5965746907706945,[0.         0.62264151 1.        ],[0.         0.42105263 1.        ],14,8,nd-laplace-optimal-truncated
0.7,0.25447581217193926,0.6129340955450905,[0.         0.69056604 1.        ],[0.         0.43609023 1.        ],15,8,nd-laplace-optimal-truncated
0.7,0.28815434813448715,0.6426564782559839,[0.        0.6490566 1.       ],[0.         0.36090226 1.        ],16,8,nd-laplace-optimal-truncated
0.7,0.194112640090793,0.5903848440410606,[0.         0.63396226 1.        ],[0.         0.43984962 1.        ],17,8,nd-laplace-optimal-truncated
0.7,0.27328699106256205,0.6225071225071226,[0.         0.69433962 1.        ],[0.         0.42105263 1.        ],18,8,nd-laplace-optimal-truncated
0.7,0.2656263299758831,0.6267807811061156,[0.         0.65660377 1.        ],[0.         0.39097744 1.        ],19,8,nd-laplace-optimal-truncated
0.7,0.35592282593275637,0.6788519938978315,[0.        0.6754717 1.       ],[0.         0.31954887 1.        ],20,8,nd-laplace-optimal-truncated
0.7,0.31437083274223293,0.6688509600731485,[0.         0.62264151 1.        ],[0.         0.30827068 1.        ],21,8,nd-laplace-optimal-truncated
0.7,0.32545041849907785,0.6998658326218397,[0.         0.56981132 1.        ],[0.        0.2443609 1.       ],22,8,nd-laplace-optimal-truncated
0.7,0.28831039863810465,0.6319109991821686,[0.         0.69056604 1.        ],[0.         0.40225564 1.        ],23,8,nd-laplace-optimal-truncated
0.7,0.3257057738686338,0.6714663400498887,[0.         0.63773585 1.        ],[0.         0.31203008 1.        ],24,8,nd-laplace-optimal-truncated
0.7,0.22777698964392112,0.619935460738616,[0.         0.58867925 1.        ],[0.         0.36090226 1.        ],25,8,nd-laplace-optimal-truncated
0.7,0.3712583345155342,0.6630936058830862,[0.         0.75471698 1.        ],[0.         0.38345865 1.        ],26,8,nd-laplace-optimal-truncated
0.7,0.24654560930628455,0.634618661791817,[0.         0.58113208 1.        ],[0.         0.33458647 1.        ],27,8,nd-laplace-optimal-truncated
0.7,0.18663640232657114,0.5845327439087078,[0.         0.64528302 1.        ],[0.         0.45864662 1.        ],28,8,nd-laplace-optimal-truncated
0.7,0.34484324017591145,0.655088811759902,[0.         0.72830189 1.        ],[0.         0.38345865 1.        ],29,8,nd-laplace-optimal-truncated
0.7,0.24331110795857563,0.6015320680550786,[0.         0.72075472 1.        ],[0.         0.47744361 1.        ],30,8,nd-laplace-optimal-truncated
0.7,0.287785501489573,0.6767504269333984,[0.        0.5509434 1.       ],[0.         0.26315789 1.        ],31,8,nd-laplace-optimal-truncated
0.7,0.29171513689885087,0.6619312365142614,[0.         0.59622642 1.        ],[0.         0.30451128 1.        ],32,8,nd-laplace-optimal-truncated
0.7,0.24301319336076038,0.616832628563634,[0.         0.64150943 1.        ],[0.         0.39849624 1.        ],33,8,nd-laplace-optimal-truncated
0.7,0.28425308554404877,0.6514581160143318,[0.         0.61132075 1.        ],[0.         0.32706767 1.        ],34,8,nd-laplace-optimal-truncated
0.7,0.2692013051496666,0.6423000779890816,[0.         0.60754717 1.        ],[0.         0.33834586 1.        ],35,8,nd-laplace-optimal-truncated
0.7,0.2655128387005249,0.6344617506753262,[0.         0.62641509 1.        ],[0.         0.36090226 1.        ],36,8,nd-laplace-optimal-truncated
0.7,0.30713576393814723,0.6410056011462811,[0.         0.69811321 1.        ],[0.         0.39097744 1.        ],37,8,nd-laplace-optimal-truncated
0.7,0.2165555397928784,0.6092620428029489,[0.         0.60377358 1.        ],[0.         0.38721805 1.        ],38,8,nd-laplace-optimal-truncated
0.7,0.2619520499361611,0.6194449835047545,[0.         0.67924528 1.        ],[0.         0.41729323 1.        ],39,8,nd-laplace-optimal-truncated
0.7,0.2242587601078167,0.6036889332003988,[0.         0.65283019 1.        ],[0.         0.42857143 1.        ],40,8,nd-laplace-optimal-truncated
0.7,0.3072066959852461,0.6363235757003461,[0.         0.71698113 1.        ],[0.         0.40977444 1.        ],41,8,nd-laplace-optimal-truncated
0.7,0.32939424031777553,0.6813162785612769,[0.         0.61886792 1.        ],[0.         0.28947368 1.        ],42,8,nd-laplace-optimal-truncated
0.7,0.34089941835721377,0.6675031367628608,[0.         0.67924528 1.        ],[0.         0.33834586 1.        ],43,8,nd-laplace-optimal-truncated
0.7,0.20929209816995314,0.5922719937955793,[0.         0.67169811 1.        ],[0.         0.46240602 1.        ],44,8,nd-laplace-optimal-truncated
